Sector,Transaction,Country,Position,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
S13,F6,LU,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F7,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,4706.233648,5593.420601,5248.518207,4981.090591,6588.387982,6438.446402,6729.731638,..
S13,F_LI,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,5140.435378,6219.916919,10036.68989,9839.686963,13731.20543,14189.04973,17091.5076,..
S13,F2,LU,LIAB,334.9437737,324.1978045,303.5133869,380.7694765,351.0846947,323.1617196,15.86736584,60.63583403,103.27551,141.9989251,146.424364,188.1597899,237.493893,246.1917299,279.361152,276.8472782,285.9648391,312.1304579,..
S13,F3,LU,LIAB,533.1764972,681.9217779,668.21471,828.1535462,657.8421176,609.5521263,581.5003352,590.7042905,450.8003168,440.7672515,260.7856618,98.09015996,0,2844.634798,3010.522662,5519.962461,5558.115659,7198.963054,..
S13,F4,LU,LIAB,1033.300607,859.9555393,719.9861422,708.8373055,668.3556585,691.9601839,720.4539368,972.955126,1469.895188,1807.954151,1760.946802,2698.546169,3445.729748,4478.532348,4801.923169,4630.387311,4636.19897,5377.953562,..
S13,F5,LU,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F6,LU,LIAB,0,1.062286134,0.828322812,0.936669272,0.76791624,0.7068078,0.62880755,0.74489161,0.9296943,1.034106321,0.82520015,0.7902,0.868539,0.821103,0.86436,0.761634,0.77634,0.831222,..
S14_15,F7,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,2154.849059,2535.824739,2466.509909,1747.01562,3303.246746,3707.993926,4201.629299,..
S14_15,BF90,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,34047.40007,42725.78876,39926.55086,46542.21332,46224.59636,40551.40827,41827.73753,..
S14_15,F_AS,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,53854.1845,67861.9993,65556.94698,75035.46617,74534.11794,70272.07132,73967.41114,..
S14_15,F2,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,25123.1315,33345.75894,36803.07505,37915.68443,36929.82881,37450.58986,39485.222,..
S14_15,F3,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,5597.987518,6884.496464,8311.037557,10963.28293,10484.96098,7672.063602,7260.183214,..
S14_15,F4,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,282.0223799,333.2687189,326.6737408,401.3223481,369.1252502,343.1810971,340.8274079,..
S14_15,F5,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,17740.84604,21080.42783,14176.05103,16533.26199,16612.97461,14772.5857,16134.90301,..
S14_15,F6,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,5110.197058,6218.047352,5940.109605,9221.914465,10137.22829,10033.65107,10746.2755,..
S14_15,F7,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
S14_15,F_LI,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,19806.78443,25136.21054,25630.39612,28493.25285,28309.52157,29720.66305,32139.67361,..
S14_15,F2,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
S14_15,F3,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
S14_15,F4,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,19806.78443,25136.21054,25630.39612,28493.25285,28309.52157,29720.66305,32139.67361,..
S14_15,F5,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
S14_15,F6,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
S14_15,F7,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
S2,BF90,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,232593.8158,171463.8191,-16330.02687,67018.71444,62253.13045,16454.51337,27383.39493,..
S2,F_AS,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,5216923.985,6622701.365,5730904.32,6376590.159,6701098.242,7009992.905,7901269.409,..
S2,F2,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,632739.6773,771374.4967,726908.986,679419.3448,644144.4865,675160.4361,632922.79,..
S2,F3,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,326501.434,387771.9113,418481.4064,483686.4201,534234.5537,762450.3202,1013377.744,..
S2,F4,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,672374.4762,939320.512,715801.2577,581983.1393,445924.1203,1017599.3,1171725.284,..
S2,F5,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,3395428.514,4294240.386,3598762.152,4353119.178,4784559.269,4250465.267,4765859.322,..
S2,F6,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,80392.68273,96284.76142,81338.12912,108260.4706,123158.6097,122253.2617,142632.6155,..
S2,F7,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,109487.2014,133709.2973,189612.3891,170121.6065,169077.2029,182064.3197,174751.6537,..
S2,F_LI,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,4984330.169,6451237.546,5747234.347,6309571.445,6638845.112,6993538.391,7873886.014,..
S2,F2,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,790433.6881,1010771.741,858226.764,721763.5777,705628.5938,825401.35,837829.4758,..
S2,F3,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,1351619.412,1511000.286,1433074.433,1671453.399,1779302.494,1767023.722,1995510.815,..
S2,F4,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,650531.5439,1108366.48,894290.7072,1029216.689,1045047.753,1272401.101,1600194.536,..
S2,F5,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,2106526.327,2716420.73,2426606.418,2782744.21,2980378.602,2927784.88,3301662.02,..
S2,F6,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,1620.871409,1239.184338,1903.177583,17107.8453,21604.48333,19923.86038,21940.83035,..
S2,F7,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,83598.32657,103439.1233,133132.8471,87285.72352,106883.1859,181003.477,116748.336,..
S1,BF90,MX,ASS,..,..,-159284.9689,-113294.2614,-109388.0668,31951.91374,70780.30952,37801.10452,42433.39272,59845.69485,92841.10636,133821.1886,166640.5873,168503.7977,200014.6127,..,..,..,..
S1,F_AS,MX,ASS,..,..,594982.0228,521117.9512,683029.8097,810850.5959,906377.5645,882877.8927,889590.6117,1023259.006,1244824.241,1504230.021,1725977.99,1435876.406,1749553.283,..,..,..,..
S1,F1,MX,ASS,..,..,715.052867,402.7738925,833.9216316,436.7086981,421.5504687,474.5642512,504.1538377,518.9335674,494.5360587,537.450091,566.9710736,705.8117341,4830.461839,..,..,..,..
S1,F2,MX,ASS,..,..,169174.802,169280.8098,200201.3899,216994.7525,252121.81,233672.0602,223871.5816,267555.0717,311269.9332,357481.8999,423545.771,400178.1113,441804.4572,..,..,..,..
S1,F3,MX,ASS,..,..,97728.72248,91203.91226,141906.7125,269260.7428,325608.8018,335766.687,344181.6534,370936.4179,441792.7074,500218.9681,550259.8624,497364.3497,609102.8465,..,..,..,..
S1,F4,MX,ASS,..,..,111778.1326,104035.9405,109747.8883,114461.5489,105902.0945,111199.1057,106924.5907,114114.1592,129175.0801,148341.9362,177669.1495,148237.9068,163047.221,..,..,..,..
S1,F5,MX,ASS,..,..,176043.9358,110754.5272,180438.9827,152015.2893,165750.8035,142143.4785,160635.4886,211966.7768,290824.0678,421102.6475,491002.514,305830.5987,436684.5521,..,..,..,..
S1,F6,MX,ASS,..,..,5689.755422,6631.018753,9492.973734,11489.10386,14876.12526,16131.58788,16562.21075,18904.46346,23620.62407,26300.61575,30411.27533,30080.21687,34060.28165,..,..,..,..
S1,F7,MX,ASS,..,..,33851.62179,38808.96879,40407.9408,46192.45003,41696.37896,43490.40887,36910.93274,39263.18378,47647.29214,50246.50378,52522.44615,53479.41111,60023.46298,..,..,..,..
S1,F_LI,MX,LIAB,..,..,754266.9917,634412.2127,792417.8765,778898.6822,835597.255,845076.7881,847157.219,963413.3114,1151983.135,1370408.833,1559337.402,1267372.609,1549538.671,..,..,..,..
S1,F2,MX,LIAB,..,..,144050.1207,136330.809,167527.8791,156885.6676,173939.1657,153384.0165,157786.4747,175238.5166,206233.313,239499.5785,284493.0457,253885.607,299499.3924,..,..,..,..
S1,F3,MX,LIAB,..,..,121179.71,128323.5986,156159.3917,172674.5492,215459.7253,226030.0252,228702.3014,244031.3685,285948.6684,298279.5468,309859.3068,279893.7562,352219.3801,..,..,..,..
S1,F4,MX,LIAB,..,..,253292.096,190887.4283,200369.7314,199422.99,174971.7187,205921.4949,192775.5412,199871.4346,211590.4346,228486.4403,261229.9186,222231.477,222112.419,..,..,..,..
S1,F5,MX,LIAB,..,..,184842.02,126773.4147,202945.5555,178178.5435,196419.3326,183090.283,206321.3698,284492.8804,374786.7839,522964.9013,610972.4861,430015.0379,576547.7927,..,..,..,..
S1,F6,MX,LIAB,..,..,5893.879975,6840.851495,9719.159581,11747.35171,15160.73636,16398.54545,16846.03062,19163.14537,23902.40961,23630.54866,30737.24025,30480.56255,34506.95705,..,..,..,..
S1,F7,MX,LIAB,..,..,45009.16504,45256.11065,55696.15922,59989.58014,59646.57626,60252.42306,44725.50131,40615.96605,49521.52505,57547.8171,62045.40466,50866.1679,64652.72933,..,..,..,..
S11,BF90,MX,ASS,..,..,-227434.8348,-111123.9736,-159109.1305,-134844.004,-105374.001,-97815.18177,-124735.0314,-141878.2806,-196750.253,-294340.9627,-336546.939,-203263.0581,-294357.9264,..,..,..,..
S11,F_AS,MX,ASS,..,..,62477.45352,60893.5631,77255.28941,72245.08091,98442.15137,92204.47206,72253.05303,102252.4743,123234.8323,146619.3108,176515.8142,141339.3716,170065.0428,..,..,..,..
S11,F2,MX,ASS,..,..,54008.88251,50929.65028,65803.05435,56322.84052,79977.76271,73867.77653,53310.96476,79069.13571,95669.67906,112572.3095,134331.1277,113508.1626,134735.2741,..,..,..,..
S11,F3,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S11,F4,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S11,F5,MX,ASS,..,..,1987.554588,2104.409529,3353.793763,6652.156195,8970.825778,9001.665224,10349.43075,12539.7763,15878.75445,22442.2315,28387.18592,17739.60957,22411.72169,..,..,..,..
S11,F6,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S11,F7,MX,ASS,..,..,6481.016417,7859.503294,8098.441294,9270.084202,9493.562889,9335.030303,8592.657529,10643.56225,11686.39877,11604.76978,13797.50051,10091.59939,12918.04697,..,..,..,..
S11,F_LI,MX,LIAB,..,..,289912.2883,172017.5367,236364.4199,207089.085,203816.1524,190019.6538,196988.0845,244130.7548,319985.0853,440960.2735,513062.7532,344602.4296,464422.9692,..,..,..,..
S11,F2,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S11,F3,MX,LIAB,..,..,21608.87261,23019.86822,24936.25385,29004.203,29022.29898,28733.62917,30328.02761,29809.05961,34495.85839,35480.08299,40079.40089,36827.98387,41315.40529,..,..,..,..
S11,F4,MX,LIAB,..,..,112121.0397,57019.36138,57939.62772,52406.2296,48173.58837,56634.28538,44114.00854,44179.47944,49467.49306,58867.02509,73498.15943,69864.20644,71151.05876,..,..,..,..
S11,F5,MX,LIAB,..,..,156182.376,91978.30715,153488.5383,125678.6523,126620.265,104651.7392,122546.0483,170142.2158,236021.7339,346613.1654,399485.1929,237910.2393,351956.5052,..,..,..,..
S11,F6,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S11,F7,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S12,BF90,MX,ASS,..,..,-46913.90761,-45649.15244,-73324.87773,-43842.26343,-67633.33347,-80670.75825,-66785.09849,-89032.69477,-97797.64857,-92469.90313,-89759.40739,-54497.2177,-79519.82426,..,..,..,..
S12,F_AS,MX,ASS,..,..,245988.7899,242349.2741,282176.2524,302980.3804,317958.1067,325853.6,326259.163,353080.9682,414899.8952,491739.2685,579882.44,538681.2672,601106.177,..,..,..,..
S12,F1,MX,ASS,..,..,715.052867,402.7738925,833.9216316,436.7086981,421.5504687,474.5642512,504.1538377,518.9335674,494.5360587,537.450091,566.9710736,705.8117341,4830.461839,..,..,..,..
S12,F2,MX,ASS,..,..,34516.30851,40599.81643,41269.15108,46814.52381,61833.63692,63664.21394,68657.03466,75716.33001,85307.18583,91097.78248,109127.5083,118983.3198,116829.2482,..,..,..,..
S12,F3,MX,ASS,..,..,64249.57411,59131.83927,89946.29507,96586.19356,110149.0765,109736.6618,115479.3521,126905.0494,155844.0391,201939.4213,240400.5556,217470.5936,256883.4663,..,..,..,..
S12,F4,MX,ASS,..,..,111778.1326,104035.9405,109747.8883,114461.5489,105902.0945,111199.1057,106924.5907,114114.1592,129175.0801,148341.9362,177669.1495,148237.9068,163047.221,..,..,..,..
S12,F5,MX,ASS,..,..,7359.116418,7229.43856,8069.496763,7759.039615,7448.932326,6623.675636,6375.756497,7206.874512,8118.160647,11180.94449,13393.3098,9895.823626,12410.36359,..,..,..,..
S12,F6,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S12,F7,MX,ASS,..,..,27370.60537,30949.46549,32309.49951,36922.36583,32202.81607,34155.37857,28318.27521,28619.62154,35960.89337,38641.734,38724.94565,43387.81172,47105.41601,..,..,..,..
S12,F_LI,MX,LIAB,..,..,292902.6974,287998.4266,355501.1301,346822.6438,385591.4402,406524.3583,393044.2615,442113.663,512697.5437,584209.1717,669641.8473,593178.485,680626.0012,..,..,..,..
S12,F2,MX,LIAB,..,..,144050.1207,136330.809,167527.8791,156885.6676,173939.1657,153384.0165,157786.4747,175238.5166,206233.313,239499.5785,284493.0457,253885.607,299499.3924,..,..,..,..
S12,F3,MX,LIAB,..,..,5617.254092,5069.366447,8510.694428,3105.490513,18869.63728,24113.77036,22981.95506,23496.4711,27454.82972,14081.80743,4023.090545,653.4172452,701.57462,..,..,..,..
S12,F4,MX,LIAB,..,..,63672.6337,59706.18146,64590.22048,62594.66267,48176.25707,73937.0592,66928.97828,69248.89923,66820.41623,73097.68404,76855.77295,65187.93165,56674.06036,..,..,..,..
S12,F5,MX,LIAB,..,..,28659.64396,34795.10751,49457.01723,52499.89118,69799.0675,78438.54367,83775.32145,114350.6646,138765.0501,176351.7359,211487.2933,192104.7986,224591.2875,..,..,..,..
S12,F6,MX,LIAB,..,..,5893.879975,6840.851495,9719.159581,11747.35171,15160.73636,16398.54545,16846.03062,19163.14537,23902.40961,23630.54866,30737.24025,30480.56255,34506.95705,..,..,..,..
S12,F7,MX,LIAB,..,..,45009.16504,45256.11065,55696.15922,59989.58014,59646.57626,60252.42306,44725.50131,40615.96605,49521.52505,57547.8171,62045.40466,50866.1679,64652.72933,..,..,..,..
S13,BF90,MX,ASS,..,..,-138915.4182,-147960.3649,-171014.3678,-159036.2556,-188455.3645,-199350.4305,-205581.9995,-206708.7038,-231970.2937,-223524.2064,-217646.0678,-200112.0376,-267722.8261,..,..,..,..
S13,F_AS,MX,ASS,..,..,7574.134326,5761.986822,7008.608095,36560.93428,29054.83605,21546.88541,14604.81737,28974.58871,34619.63362,51118.16805,75091.44371,70077.23496,75614.82988,..,..,..,..
S13,F2,MX,ASS,..,..,2680.093526,3265.281298,4162.366123,30691.60194,23112.15996,15020.29965,14604.81737,16028.41971,21198.36093,36035.83798,52093.78674,52076.36177,59388.83893,..,..,..,..
S13,F3,MX,ASS,..,..,4894.0408,2496.705525,2846.241973,5869.332337,5942.676088,6526.585765,0,12946.169,13421.27269,15082.33006,22997.65696,18000.87319,16225.99096,..,..,..,..
S13,F4,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S13,F5,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S13,F6,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S13,F7,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S13,F_LI,MX,LIAB,..,..,146489.5525,153722.3517,178022.9759,195597.1899,217510.2005,220897.316,220186.8168,235683.2926,266589.9273,274642.3745,292737.5115,270189.2727,343337.656,..,..,..,..
S13,F2,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S13,F3,MX,LIAB,..,..,93953.58331,100234.3639,122712.4434,140564.8556,167567.7891,173182.6257,175392.3187,190725.8377,223997.9803,248717.6564,265756.8154,242412.355,310202.4002,..,..,..,..
S13,F4,MX,LIAB,..,..,52535.96922,53487.98784,55310.53257,55032.3342,49942.41144,47714.69027,44794.49814,44957.45478,42591.94698,25924.71808,26980.69616,27776.9176,33135.25571,..,..,..,..
S13,F5,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S13,F6,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S14_15,F7,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S14_15,BF90,MX,ASS,..,..,253979.1917,191439.2296,294060.3092,369674.4368,432243.0085,415637.4751,439535.5221,497465.374,619359.3016,744156.2608,810593.0017,626376.1111,841615.1891,..,..,..,..
S14_15,F_AS,MX,ASS,..,..,278941.6451,212113.1272,316589.6598,399064.2004,460922.4704,443272.9352,476473.5783,538950.9752,672069.8799,814753.274,894488.2917,685778.5324,902767.2333,..,..,..,..
S14_15,F2,MX,ASS,..,..,77969.5174,74486.06183,88966.81837,83165.78624,87198.25044,81119.77013,87298.76486,96741.18626,109094.7074,117775.9699,127993.3482,115610.2671,130851.096,..,..,..,..
S14_15,F3,MX,ASS,..,..,28585.10757,29575.36746,49114.1755,166805.2169,209517.0493,219503.4394,228702.3014,231085.1995,272527.3957,283197.2168,286861.6499,261892.8829,335993.3892,..,..,..,..
S14_15,F4,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S14_15,F5,MX,ASS,..,..,166697.2647,101420.6792,169015.6922,137604.0934,149331.0454,126518.1377,143910.3014,192220.126,266827.1527,387479.4715,449222.0183,278195.1655,401862.4669,..,..,..,..
S14_15,F6,MX,ASS,..,..,5689.755422,6631.018753,9492.973734,11489.10386,14876.12526,16131.58788,16562.21075,18904.46346,23620.62407,26300.61575,30411.27533,30080.21687,34060.28165,..,..,..,..
S14_15,F7,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S14_15,F_LI,MX,LIAB,..,..,24962.45345,20673.89762,22529.35056,29389.76359,28679.46184,27635.46007,36938.05625,41485.60116,52710.57832,70597.01314,83895.28998,59402.42128,61152.04415,..,..,..,..
S14_15,F2,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S14_15,F3,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S14_15,F4,MX,LIAB,..,..,24962.45345,20673.89762,22529.35056,29389.76359,28679.46184,27635.46007,36938.05625,41485.60116,52710.57832,70597.01314,83895.28998,59402.42128,61152.04415,..,..,..,..
S14_15,F5,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S14_15,F6,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S14_15,F7,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S2,BF90,MX,ASS,..,..,124959.7318,132603.852,133390.2652,141456.7579,139199.6057,135685.1499,132204.6986,133833.6227,134905.5053,132150.2896,144846.2805,151034.3336,191238.336,..,..,..,..
S2,F_AS,MX,ASS,..,..,137084.6065,145051.3938,152086.2281,142472.8438,140331.5974,137005.686,133461.436,135253.7261,136069.442,133238.8758,147038.9616,153263.752,194654.6525,..,..,..,..
S2,F2,MX,ASS,..,..,635.5077753,432.3365433,711.6655981,2274.374609,1445.145862,918.060031,962.9845781,1103.302215,2103.02341,2035.040092,2701.899343,3075.876111,6523.716142,..,..,..,..
S2,F3,MX,ASS,..,..,85145.79442,88767.15661,93815.41469,81319.39654,78032.53671,75565.45933,75294.4392,78786.92553,80345.43017,75720.21685,87216.48286,85135.61045,130668.8113,..,..,..,..
S2,F4,MX,ASS,..,..,50747.09586,55277.24278,56940.92051,58879.07256,60853.91489,60522.16663,57204.0122,55363.49838,53620.98843,55483.61891,57120.57947,65052.26546,57462.12508,..,..,..,..
S2,F5,MX,ASS,..,..,377.5685673,383.0714648,457.8371504,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S2,F6,MX,ASS,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S2,F7,MX,ASS,..,..,178.6399119,191.5864166,160.3901496,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S2,F_LI,MX,LIAB,..,..,12124.87474,12447.54181,18695.96292,1016.085857,1131.991777,1320.536093,1256.737358,1420.103428,1163.936776,1088.586305,2192.681161,2229.418436,3416.316552,..,..,..,..
S2,F2,MX,LIAB,..,..,3666.448109,4489.001521,5327.559568,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S2,F3,MX,LIAB,..,..,7411.948091,6965.636087,11812.85013,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S2,F4,MX,LIAB,..,..,722.9720535,662.4429802,909.7884237,1016.085857,1131.991777,1320.536093,1256.737358,1420.103428,1163.936776,1088.586305,2192.681161,2229.418436,3416.316552,..,..,..,..
S2,F5,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S2,F6,MX,LIAB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S2,F7,MX,LIAB,..,..,323.5064887,330.4612266,645.7647961,0,0,0,0,0,0,0,0,0,0,..,..,..,..
S1,BF90,NL,ASS,15525.13969,10573.66245,-22808.37665,-67987.39366,-69000.95101,-57439.76502,-26695.45829,-4313.303102,90735.18304,213336.1884,165957.8366,272874.4979,381541.8221,385400.6974,543503.8057,523813.1157,581922.4679,698535.2194,..
S1,F_AS,NL,ASS,3552133.556,3629393.839,3503290.399,4156737.488,4175162.807,4241925.251,4261689.189,5016245.663,6613881.375,7614207.11,7362661.063,9098984.42,11323568.38,10631200.47,11498444.22,11318938.18,11619449.73,12441447.22,..
S1,F1,NL,ASS,21663.4967,19248.96954,11885.96312,9882.159945,9472.373401,7953.914002,7979.290197,9360.696204,10419.75,10903.61051,11419.496,13087.02899,16857.0171,17236.20449,29401.2054,35301.06782,38280.03151,39932.96039,..
S1,F2,NL,ASS,458908.4598,433804.5348,381294.705,528986.0715,471360.3293,481614.7036,542766.2308,670259.8261,897044.4874,1039471.633,995606.6356,1297543.958,1671373.76,1471373.432,1460425.537,1375275.834,1273610.355,1289118.45,..
S1,F3,NL,ASS,309686.9102,335354.2076,349352.2716,454945.7091,404794.5286,400066.6141,385424.2167,500501.5135,762028.5244,929640.0611,885768.3076,1041016.065,1252213.895,1253075.546,1290681.08,1271535.938,1386884.83,1676047.014,..
S1,F4,NL,ASS,993939.9637,1000634.236,974689.3965,1081380.145,1154911.266,1230588.111,1270318.158,1545931.667,1958842.273,2180361.145,2047313.905,2557002.911,3309482.477,3312072.036,3341847.697,3306190.395,3452629.822,3517701.157,..
S1,F5,NL,ASS,1001017.823,1057070.496,1015378.063,1166110.041,1247891.014,1253732.438,1203611.68,1262678.846,1670895.955,1963595.189,1959266.995,2548662.35,3060915.448,2861989.297,3393120.092,3433419.35,3547893.21,3763753.424,..
S1,F6,NL,ASS,533149.752,553565.228,540546.9465,649816.7696,639284.2423,616315.7447,582348.939,683002.5798,888754.1554,1050267.637,1041263.385,1230689.087,1440259.949,1197950.309,1398995.472,1440582.609,1470422.896,1672043.954,..
